Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,New Rating
677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.97,881,1/16/2019,18:08,Cash,839.34,4.76,41.97,9,High
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.95,62,2/17/2019,18:06,Cash,59.05,4.76,2.95,9,High
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.63,13,2/21/2019,12:38,Cash,12.54,4.76,0.63,8,High
746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.72,183,1/11/2019,14:29,Credit card,174.32,4.76,8.72,10,High
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.41,156,1/31/2019,16:24,Ewallet,148.24,4.76,7.41,10,High
211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.35,91,1/28/2019,15:16,Credit card,87.05,4.76,4.35,5,Medium
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.06,232,3/5/2019,17:07,Credit card,221.1,4.76,11.06,9,High
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,196,2/28/2019,18:37,Credit card,186.4,4.76,9.32,6,Medium
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.6,369,3/17/2019,19:06,Credit card,351.9,4.76,17.6,8,High
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.44,30,3/2/2019,19:44,Credit card,28.78,4.76,1.44,7,High
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.19,277,2/7/2019,13:05,Credit card,263.76,4.76,13.19,7,Medium
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69,3/7/2019,14:53,Ewallet,65.8,4.76,3.29,6,Medium
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.09,149,3/14/2019,17:22,Credit card,141.88,4.76,7.09,7,Medium
687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.11,44,1/3/2019,19:17,Cash,42.24,4.76,2.11,10,High
526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229,1/7/2019,17:36,Cash,218.2,4.76,10.91,7,High
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.08,401,2/2/2019,13:23,Ewallet,381.68,4.76,19.08,6,Medium
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.5,745,3/20/2019,16:28,Cash,709.9,4.76,35.5,6,Medium
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.85,39,3/6/2019,13:29,Credit card,37,4.76,1.85,8,High
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.74,79,3/24/2019,14:49,Cash,74.86,4.76,3.74,7,Medium
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.69,224,1/31/2019,12:02,Cash,213.75,4.76,10.69,10,High
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.75,205,3/14/2019,17:20,Ewallet,194.95,4.76,9.75,6,Medium
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,273,3/3/2019,13:42,Cash,259.6,4.76,12.98,8,High
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.77,121,3/29/2019,14:44,Cash,115.36,4.76,5.77,6,Medium
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.43,93,1/19/2019,10:21,Cash,88.61,4.76,4.43,8,High
446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.98,210,1/2/2019,18:09,Credit card,199.64,4.76,9.98,7,Medium
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.43,51,2/25/2019,15:31,Cash,48.61,4.76,2.43,4,Medium
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.93,146,2/5/2019,19:05,Ewallet,138.66,4.76,6.93,10,High
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.07,820,2/10/2019,20:51,Cash,781.3,4.76,39.07,4,Medium
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.94,209,2/14/2019,17:29,Cash,198.74,4.76,9.94,5,Medium
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.16,66,2/9/2019,10:25,Cash,63.24,4.76,3.16,7,High
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.7,393,1/10/2019,11:34,Cash,373.95,4.76,18.7,5,Medium
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.38,218,3/11/2019,18:58,Credit card,207.69,4.76,10.38,8,High
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.81,185,2/18/2019,16:28,Ewallet,176.28,4.76,8.81,8,High
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.32,217,2/26/2019,20:26,Cash,206.37,4.76,10.32,6,Medium
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.97,41,1/18/2019,15:08,Cash,39.42,4.76,1.97,8,High
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.85,396,3/12/2019,16:30,Cash,377.04,4.76,18.85,9,High
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.68,77,3/24/2019,13:48,Ewallet,73.5,4.76,3.68,9,High
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.15,150,3/28/2019,12:58,Credit card,142.95,4.76,7.15,10,High
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.26,509,1/30/2019,16:24,Ewallet,485.15,4.76,24.26,9,High
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,750,1/20/2019,10:13,Cash,714,4.76,35.7,5,Medium
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1043,2/15/2019,14:53,Credit card,993,4.76,49.65,7,Medium
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.51,32,3/4/2019,15:44,Cash,30.24,4.76,1.51,8,High
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.78,394,3/8/2019,20:01,Credit card,375.5,4.76,18.78,9,High
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002,1/9/2019,13:45,Cash,954.4,4.76,47.72,5,Medium
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.79,794,2/27/2019,15:12,Cash,755.76,4.76,37.79,9,High
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.98,210,3/7/2019,20:37,Ewallet,199.58,4.76,9.98,8,High
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.25,173,2/19/2019,16:23,Cash,164.96,4.76,8.25,7,High
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.34,343,1/6/2019,12:12,Cash,326.72,4.76,16.34,9,High
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.09,485,3/14/2019,19:33,Cash,461.88,4.76,23.09,6,Medium
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,151,1/27/2019,14:28,Cash,143.6,4.76,7.18,5,Medium
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.03,442,3/14/2019,17:54,Ewallet,420.66,4.76,21.03,5,Medium
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.62,265,1/29/2019,12:25,Cash,252.48,4.76,12.62,9,High
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.42,702,2/22/2019,18:17,Ewallet,668.43,4.76,33.42,9,High
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.4,407,2/6/2019,17:20,Ewallet,387.92,4.76,19.4,9,High
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.66,56,3/19/2019,14:35,Cash,53.22,4.76,2.66,4,Medium
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.98,315,3/1/2019,15:32,Ewallet,299.56,4.76,14.98,4,Medium
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.03,295,3/11/2019,13:37,Cash,280.62,4.76,14.03,6,Medium
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.33,511,1/27/2019,14:55,Ewallet,486.63,4.76,24.33,10,High
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.07,254,2/15/2019,12:31,Cash,241.44,4.76,12.07,8,High
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.83,248,3/25/2019,20:18,Credit card,236.58,4.76,11.83,9,High
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.24,194,3/12/2019,20:04,Credit card,184.88,4.76,9.24,6,Medium
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.7,15,2/4/2019,13:38,Ewallet,13.98,4.76,0.7,10,High
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.23,719,2/16/2019,17:30,Ewallet,684.53,4.76,34.23,5,Medium
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.96,125,1/28/2019,19:24,Ewallet,119.1,4.76,5.96,5,Medium
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.08,191,1/8/2019,13:48,Credit card,181.52,4.76,9.08,9,High
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.08,86,1/22/2019,10:57,Ewallet,81.51,4.76,4.08,9,High
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,122,3/28/2019,13:57,Ewallet,115.8,4.76,5.79,8,High
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.61,265,1/23/2019,13:29,Cash,252.15,4.76,12.61,10,High
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.61,1021,2/8/2019,13:00,Credit card,972.1,4.76,48.61,9,High
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.81,17,3/9/2019,15:36,Cash,16.28,4.76,0.81,5,Medium
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.33,91,3/8/2019,16:53,Ewallet,86.54,4.76,4.33,6,Medium
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.66,938,3/19/2019,19:09,Ewallet,893.16,4.76,44.66,9,High
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.59,348,1/20/2019,16:51,Ewallet,331.72,4.76,16.59,10,High
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.41,72,3/8/2019,20:15,Ewallet,68.16,4.76,3.41,7,Medium
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.34,343,2/7/2019,14:38,Credit card,326.88,4.76,16.34,7,Medium
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,92,1/15/2019,19:25,Cash,87.2,4.76,4.36,8,High
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.64,13,1/8/2019,14:11,Ewallet,12.78,4.76,0.64,10,High
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290,2/14/2019,11:26,Credit card,276.6,4.76,13.83,9,High
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.86,144,3/10/2019,17:38,Credit card,137.22,4.76,6.86,7,Medium
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.29,489,1/27/2019,13:58,Cash,465.7,4.76,23.29,8,High
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.79,38,2/23/2019,16:52,Credit card,35.89,4.76,1.79,8,High
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,213,2/3/2019,15:19,Cash,202.6,4.76,10.13,5,Medium
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,311,2/3/2019,10:02,Cash,295.8,4.76,14.79,6,Medium
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.13,24,3/17/2019,18:58,Cash,22.62,4.76,1.13,6,Medium
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.28,573,3/2/2019,11:22,Credit card,545.5,4.76,27.28,7,High
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13,273,2/8/2019,13:12,Credit card,260.05,4.76,13,8,High
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.08,23,2/9/2019,10:02,Ewallet,21.58,4.76,1.08,7,High
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.94,104,2/15/2019,11:21,Cash,98.84,4.76,4.94,8,High
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.13,528,1/23/2019,12:10,Ewallet,502.62,4.76,25.13,5,Medium
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.81,353,3/7/2019,16:54,Ewallet,336.28,4.76,16.81,4,Medium
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.39,554,2/2/2019,20:29,Cash,527.76,4.76,26.39,8,High
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344,2/15/2019,12:12,Cash,328,4.76,16.4,6,Medium
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388,1/1/2019,19:48,Credit card,369.8,4.76,18.49,7,Medium
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.15,24,1/30/2019,20:47,Cash,22.96,4.76,1.15,4,Medium
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127,3/5/2019,13:44,Credit card,121.2,4.76,6.06,8,High
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.32,133,1/1/2019,15:51,Cash,126.44,4.76,6.32,9,High
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.07,569,1/27/2019,11:17,Cash,541.44,4.76,27.07,6,Medium
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.6,33,1/5/2019,12:40,Ewallet,31.9,4.76,1.6,9,High
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,146,1/27/2019,19:48,Ewallet,138.8,4.76,6.94,9,High
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.79,100,2/9/2019,17:15,Credit card,95.7,4.76,4.79,5,Medium
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.44,429,2/23/2019,19:49,Credit card,408.73,4.76,20.44,8,High
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.57,54,3/18/2019,15:52,Ewallet,51.47,4.76,2.57,9,High
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.85,207,1/22/2019,20:46,Credit card,196.95,4.76,9.85,9,High
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,378,1/17/2019,15:05,Credit card,359.6,4.76,17.98,4,Medium
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.95,524,3/20/2019,11:23,Cash,499.02,4.76,24.95,7,High
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.29,132,1/1/2019,11:43,Cash,125.74,4.76,6.29,5,Medium
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.34,154,3/26/2019,10:31,Ewallet,146.79,4.76,7.34,8,High
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.83,123,2/7/2019,11:36,Ewallet,116.69,4.76,5.83,7,High
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.24,551,2/1/2019,18:43,Ewallet,524.88,4.76,26.24,5,Medium
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.79,80,1/3/2019,10:30,Credit card,75.88,4.76,3.79,7,High
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.63,118,1/28/2019,16:43,Credit card,112.62,4.76,5.63,6,Medium
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.66,140,3/7/2019,10:23,Credit card,133.26,4.76,6.66,9,High
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034,1/30/2019,20:23,Ewallet,985.2,4.76,49.26,5,Medium
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,937,2/11/2019,15:42,Credit card,892,4.76,44.6,4,Medium
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.67,518,2/3/2019,16:40,Credit card,493.3,4.76,24.67,9,High
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.89,544,3/2/2019,16:42,Ewallet,517.86,4.76,25.89,4,Medium
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.35,133,1/14/2019,14:43,Ewallet,127.08,4.76,6.35,6,Medium
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.08,86,1/7/2019,12:37,Cash,81.66,4.76,4.08,7,High
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.3,195,2/13/2019,15:06,Credit card,185.96,4.76,9.3,8,High
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.81,626,3/14/2019,11:07,Cash,596.1,4.76,29.81,5,Medium
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.96,293,3/3/2019,10:54,Credit card,279.18,4.76,13.96,4,Medium
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.48,178,1/27/2019,17:38,Ewallet,169.68,4.76,8.48,9,High
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,21,441,2/17/2019,19:11,Ewallet,419.94,4.76,21,5,Medium
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.21,193,1/26/2019,18:53,Cash,184.25,4.76,9.21,9,High
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.15,87,1/23/2019,17:16,Ewallet,83.08,4.76,4.15,6,Medium
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.25,68,1/26/2019,10:06,Credit card,64.99,4.76,3.25,5,Medium
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814,3/14/2019,20:35,Ewallet,775.6,4.76,38.78,7,Medium
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.16,381,1/8/2019,20:08,Cash,363.23,4.76,18.16,5,Medium
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.96,209,3/28/2019,19:16,Credit card,199.16,4.76,9.96,6,Medium
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.54,935,3/9/2019,11:23,Cash,890.73,4.76,44.54,7,Medium
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.05,85,1/19/2019,16:08,Credit card,80.93,4.76,4.05,9,High
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.98,462,3/14/2019,18:10,Ewallet,439.55,4.76,21.98,4,Medium
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.04,274,2/7/2019,17:55,Ewallet,260.76,4.76,13.04,9,High
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,49,3/19/2019,12:16,Cash,46.2,4.76,2.31,6,Medium
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,744,3/19/2019,15:29,Ewallet,708.4,4.76,35.42,5,Medium
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.01,609,3/30/2019,19:26,Credit card,580.16,4.76,29.01,4,Medium
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.01,63,2/16/2019,15:53,Ewallet,60.25,4.76,3.01,6,Medium
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.06,442,3/30/2019,14:58,Cash,421.26,4.76,21.06,7,High
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.55,33,1/16/2019,15:10,Cash,30.98,4.76,1.55,6,Medium
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,260,2/24/2019,16:44,Cash,247.4,4.76,12.37,7,High
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.98,105,2/27/2019,10:23,Credit card,99.69,4.76,4.98,8,High
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,6,126,1/16/2019,12:07,Credit card,119.98,4.76,6,8,High
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,915,2/12/2019,14:45,Credit card,871,4.76,43.55,10,High
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207,2/21/2019,11:39,Cash,197.6,4.76,9.88,8,High
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.31,301,2/16/2019,14:19,Ewallet,286.26,4.76,14.31,4,Medium
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.46,283,2/15/2019,17:10,Credit card,269.12,4.76,13.46,9,High
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.48,619,2/7/2019,14:27,Ewallet,589.5,4.76,29.48,8,High
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.8,311,1/9/2019,13:46,Ewallet,295.92,4.76,14.8,7,High
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.29,153,3/13/2019,12:51,Cash,145.76,4.76,7.29,6,Medium
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.59,663,1/25/2019,13:38,Cash,631.71,4.76,31.59,7,Medium
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.26,405,3/12/2019,19:39,Ewallet,385.28,4.76,19.26,5,Medium
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.68,539,2/10/2019,13:56,Cash,513.66,4.76,25.68,10,High
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497,1/16/2019,14:42,Cash,473.4,4.76,23.67,8,High
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1024,1/12/2019,16:18,Ewallet,975,4.76,48.75,8,High
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.16,507,2/7/2019,12:23,Ewallet,483.28,4.76,24.16,10,High
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.45,72,1/21/2019,20:13,Cash,68.98,4.76,3.45,5,Medium
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.25,131,1/20/2019,20:37,Ewallet,124.96,4.76,6.25,9,High
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.11,317,3/19/2019,15:52,Ewallet,302.12,4.76,15.11,8,High
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,734,2/19/2019,15:14,Ewallet,698.67,4.76,34.93,7,High
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,131,2/4/2019,12:50,Ewallet,124.65,4.76,6.23,6,Medium
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829,1/31/2019,10:36,Ewallet,789.6,4.76,39.48,9,High
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856,1/18/2019,15:28,Cash,815.67,4.76,40.78,5,Medium
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270,1/11/2019,20:10,Cash,257.39,4.76,12.87,7,High
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239,2/6/2019,14:24,Cash,228,4.76,11.4,7,Medium
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175,1/8/2019,11:42,Credit card,166.71,4.76,8.34,6,Medium
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408,3/16/2019,15:33,Ewallet,389.04,4.76,19.45,7,Medium
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860,3/10/2019,12:39,Credit card,819.5,4.76,40.98,6,Medium
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,597,3/23/2019,15:59,Credit card,568.4,4.76,28.42,8,High
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,617,1/29/2019,14:26,Ewallet,587.6,4.76,29.38,9,High
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,409,3/23/2019,12:41,Cash,389.27,4.76,19.46,9,High
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.24,89,1/14/2019,15:20,Ewallet,84.83,4.76,4.24,9,High
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266,1/2/2019,16:19,Credit card,253.36,4.76,12.67,6,Medium
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40,2/2/2019,16:33,Cash,38.42,4.76,1.92,9,High
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55,1/30/2019,14:43,Credit card,52.65,4.76,2.63,6,Medium
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597,1/15/2019,20:44,Cash,568.61,4.76,28.43,9,High
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267,1/25/2019,18:30,Ewallet,254.61,4.76,12.73,7,High
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,240,1/5/2019,20:30,Credit card,228.18,4.76,11.41,10,High
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631,2/27/2019,19:01,Credit card,601.09,4.76,30.05,8,High
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,500,2/17/2019,16:50,Ewallet,475.93,4.76,23.8,6,Medium
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55,2/6/2019,10:22,Credit card,52.42,4.76,2.62,6,Medium
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.57,138,1/17/2019,16:46,Cash,131.3,4.76,6.57,6,Medium
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480,3/5/2019,18:02,Credit card,457.17,4.76,22.86,4,Medium
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,133,3/20/2019,17:52,Cash,126.25,4.76,6.31,6,Medium
